  -4.00000000       6.00000021E-07  -3.00000000      0.100000001       54.0000000       11720.0000       117.000000       2.50000000      -12.0000000      -12.0000000      -12.0000000       6.50285006       2183.38574    
  -4.00000000       6.00000021E-07  -3.00000000      0.100000001       6.69999981       19816.0000       35.0000000       2.50000000      -12.0000000      -12.0000000      -12.0000000       6.50285006       15307.6611    
  -4.00000000       6.00000021E-07  -3.00000000      0.100000001       6.30000019       20450.0000       29.0000000       2.50000000      -12.0000000      -12.0000000      -12.0000000       6.50285006       16303.8301    
